timestamp,branch,ticker,spot,q_mark,pnl_7d
2026-03-16 03:48:00.305846,A,LTC-USD,57.51,0.0908,"{'ticker': 'LTC-USD', 'short_tag': 'LTC', 'spot': 57.51, 'robust_z': np.float64(0.6347272865615031), 'velocity': -0.00188446044921875, 'acceleration': -0.047271728515625, 'q_mark': 0.0908, 'tax_call': 'WATCHING', 'svd_deviation': 0.0020602293755742854, 'gravity_well': 0.997116196837172, 'mesh_fold': 58.32746094235282, 'splash_impact': 0}"
2026-03-16 03:48:00.460779,A,ZEC-USD,232.95,0.3898,"{'ticker': 'ZEC-USD', 'short_tag': 'ZEC', 'spot': 232.95, 'robust_z': np.float64(0.4538097168378865), 'velocity': -0.5602183479638825, 'acceleration': 0.8342424311749141, 'q_mark': 0.3898, 'tax_call': 'WATCHING', 'svd_deviation': 0.008315350876678946, 'gravity_well': 0.9884967514887135, 'mesh_fold': 24.151267489530028, 'splash_impact': 0}"
2026-03-16 03:48:30.793252,A,BTC-USD,73531,0.0161,"{'ticker': 'BTC-USD', 'short_tag': 'BTC', 'spot': 73531, 'robust_z': np.float64(-0.10803561959817386), 'velocity': -29.9453125, 'acceleration': 100.85546875, 'q_mark': 0.0161, 'tax_call': 'WATCHING', 'svd_deviation': 0.0022176843804758233, 'gravity_well': 0.9968993641485753, 'mesh_fold': 41.73398533421972, 'splash_impact': 0}"
2026-03-16 03:48:31.028027,A,ETH-USD,2253.42,0.0153,"{'ticker': 'ETH-USD', 'short_tag': 'ETH', 'spot': 2253.42, 'robust_z': np.float64(0.10275942553199932), 'velocity': -1.175537109375, 'acceleration': 4.3013916015625, 'q_mark': 0.0153, 'tax_call': 'WATCHING', 'svd_deviation': 0.003395712643566106, 'gravity_well': 0.9952937866494808, 'mesh_fold': 36.455411632384845, 'splash_impact': 0}"
2026-03-16 03:48:31.410937,A,SOL-USD,93.61,0.022,"{'ticker': 'SOL-USD', 'short_tag': 'SOL', 'spot': 93.61, 'robust_z': np.float64(0.14849619304293568), 'velocity': -0.008575439453125, 'acceleration': 0.00350189208984375, 'q_mark': 0.022, 'tax_call': 'WATCHING', 'svd_deviation': 0.003354875320128452, 'gravity_well': 0.9953482269829467, 'mesh_fold': 33.69649131796021, 'splash_impact': 0}"
2026-03-16 03:48:32.008310,A,XRP-USD,1.48,0.0433,"{'ticker': 'XRP-USD', 'short_tag': 'XRP', 'spot': 1.48, 'robust_z': np.float64(0.2951721872351039), 'velocity': 0.0004398822784423828, 'acceleration': 0.0007454752922058105, 'q_mark': 0.0433, 'tax_call': 'WATCHING', 'svd_deviation': 0.00284936950114483, 'gravity_well': 0.9960197198221278, 'mesh_fold': 41.986880657273474, 'splash_impact': 0}"
2026-03-16 03:48:32.411818,A,DOGE-USD,0.102242,0.0809,"{'ticker': 'DOGE-USD', 'short_tag': 'DOGE', 'spot': 0.102242, 'robust_z': np.float64(0.5625361186046137), 'velocity': 8.996576070785522e-05, 'acceleration': 3.7997961044311523e-06, 'q_mark': 0.0809, 'tax_call': 'WATCHING', 'svd_deviation': 0.003129397580874339, 'gravity_well': 0.9956480366203984, 'mesh_fold': 47.41281430720427, 'splash_impact': 0}"
2026-03-16 03:48:32.790989,A,BNB-USD,678.4,0.0333,"{'ticker': 'BNB-USD', 'short_tag': 'BNB', 'spot': 678.4, 'robust_z': np.float64(-0.2256912965887222), 'velocity': -0.11492919921875, 'acceleration': 0.519073486328125, 'q_mark': 0.0333, 'tax_call': 'WATCHING', 'svd_deviation': 0.0021822803964869613, 'gravity_well': 0.9969573557936038, 'mesh_fold': 33.03209711437017, 'splash_impact': 0}"
2026-03-16 03:48:33.010620,A,ADA-USD,0.290062,0.0977,"{'ticker': 'ADA-USD', 'short_tag': 'ADA', 'spot': 0.290062, 'robust_z': np.float64(0.6851463912541864), 'velocity': -0.00015181303024291992, 'acceleration': 3.159046173095703e-05, 'q_mark': 0.0977, 'tax_call': 'WATCHING', 'svd_deviation': 0.0035577015273745224, 'gravity_well': 0.9950713243002274, 'mesh_fold': 49.07955470107666, 'splash_impact': 0}"
2026-03-16 03:48:33.415066,A,LINK-USD,9.7,0.0023,"{'ticker': 'LINK-USD', 'short_tag': 'LINK', 'spot': 9.7, 'robust_z': np.float64(-0.015590054069258303), 'velocity': -0.0028734207153320312, 'acceleration': 0.011326789855957031, 'q_mark': 0.0023, 'tax_call': 'WATCHING', 'svd_deviation': 0.0034531440301046002, 'gravity_well': 0.9951897906110475, 'mesh_fold': 39.14598874031915, 'splash_impact': 0}"
2026-03-16 03:48:33.658422,A,LTC-USD,57.51,0.0909,"{'ticker': 'LTC-USD', 'short_tag': 'LTC', 'spot': 57.51, 'robust_z': np.float64(0.63567502259024), 'velocity': -0.000881195068359375, 'acceleration': -0.04677009582519531, 'q_mark': 0.0909, 'tax_call': 'WATCHING', 'svd_deviation': 0.002060146227864829, 'gravity_well': 0.9971163224527477, 'mesh_fold': 58.33338751276113, 'splash_impact': 0}"
2026-03-16 03:48:33.795543,A,ZEC-USD,232.95,0.3917,"{'ticker': 'ZEC-USD', 'short_tag': 'ZEC', 'spot': 232.95, 'robust_z': np.float64(0.4565549632852545), 'velocity': -0.523388771934151, 'acceleration': 0.8526572191897799, 'q_mark': 0.3917, 'tax_call': 'WATCHING', 'svd_deviation': 0.008314209839190472, 'gravity_well': 0.9884979605879732, 'mesh_fold': 24.08757332576525, 'splash_impact': 0}"
2026-03-16 03:49:04.154499,A,BTC-USD,73531,0.0161,"{'ticker': 'BTC-USD', 'short_tag': 'BTC', 'spot': 73531, 'robust_z': np.float64(-0.10803561959817386), 'velocity': -29.9453125, 'acceleration': 100.85546875, 'q_mark': 0.0161, 'tax_call': 'WATCHING', 'svd_deviation': 0.0022176843804758233, 'gravity_well': 0.9968993641485753, 'mesh_fold': 41.73398533421972, 'splash_impact': 0}"
2026-03-16 03:49:04.394807,A,ETH-USD,2253.42,0.0153,"{'ticker': 'ETH-USD', 'short_tag': 'ETH', 'spot': 2253.42, 'robust_z': np.float64(0.10275942553199932), 'velocity': -1.175537109375, 'acceleration': 4.3013916015625, 'q_mark': 0.0153, 'tax_call': 'WATCHING', 'svd_deviation': 0.003395712643566106, 'gravity_well': 0.9952937866494808, 'mesh_fold': 36.455411632384845, 'splash_impact': 0}"
2026-03-16 03:49:04.902536,A,SOL-USD,93.61,0.0217,"{'ticker': 'SOL-USD', 'short_tag': 'SOL', 'spot': 93.61, 'robust_z': np.float64(0.14608650306750445), 'velocity': 0.026885986328125, 'acceleration': 0.041255950927734375, 'q_mark': 0.0217, 'tax_call': 'WATCHING', 'svd_deviation': 0.0033588164305590118, 'gravity_well': 0.9953422438942339, 'mesh_fold': 33.70689284169744, 'splash_impact': 0}"
2026-03-16 03:49:05.304166,A,XRP-USD,1.48,0.0433,"{'ticker': 'XRP-USD', 'short_tag': 'XRP', 'spot': 1.48, 'robust_z': np.float64(0.2951721872351039), 'velocity': 0.0004398822784423828, 'acceleration': 0.0007454752922058105, 'q_mark': 0.0433, 'tax_call': 'WATCHING', 'svd_deviation': 0.00284936950114483, 'gravity_well': 0.9960197198221278, 'mesh_fold': 41.986880657273474, 'splash_impact': 0}"
2026-03-16 03:49:05.536569,A,DOGE-USD,0.102242,0.0809,"{'ticker': 'DOGE-USD', 'short_tag': 'DOGE', 'spot': 0.102242, 'robust_z': np.float64(0.5625361186046137), 'velocity': 8.996576070785522e-05, 'acceleration': 3.7997961044311523e-06, 'q_mark': 0.0809, 'tax_call': 'WATCHING', 'svd_deviation': 0.003129397580874339, 'gravity_well': 0.9956480366203984, 'mesh_fold': 47.41281430720427, 'splash_impact': 0}"
2026-03-16 03:49:05.768963,A,BNB-USD,678.4,0.0333,"{'ticker': 'BNB-USD', 'short_tag': 'BNB', 'spot': 678.4, 'robust_z': np.float64(-0.2256912965887222), 'velocity': -0.11492919921875, 'acceleration': 0.519073486328125, 'q_mark': 0.0333, 'tax_call': 'WATCHING', 'svd_deviation': 0.0021822803964869613, 'gravity_well': 0.9969573557936038, 'mesh_fold': 33.03209711437017, 'splash_impact': 0}"
2026-03-16 03:49:06.247307,A,ADA-USD,0.290062,0.0976,"{'ticker': 'ADA-USD', 'short_tag': 'ADA', 'spot': 0.290062, 'robust_z': np.float64(0.6847761165761553), 'velocity': -0.00016245245933532715, 'acceleration': 3.254413604736328e-05, 'q_mark': 0.0976, 'tax_call': 'WATCHING', 'svd_deviation': 0.0035593961533352783, 'gravity_well': 0.9950690167586856, 'mesh_fold': 49.06707386210139, 'splash_impact': 0}"
2026-03-16 03:49:06.528602,A,LINK-USD,9.7,0.0023,"{'ticker': 'LINK-USD', 'short_tag': 'LINK', 'spot': 9.7, 'robust_z': np.float64(-0.015590054069258303), 'velocity': -0.0028734207153320312, 'acceleration': 0.011326789855957031, 'q_mark': 0.0023, 'tax_call': 'WATCHING', 'svd_deviation': 0.0034531440301046002, 'gravity_well': 0.9951897906110475, 'mesh_fold': 39.14598874031915, 'splash_impact': 0}"
2026-03-16 03:49:06.760470,A,LTC-USD,57.51,0.0909,"{'ticker': 'LTC-USD', 'short_tag': 'LTC', 'spot': 57.51, 'robust_z': np.float64(0.63567502259024), 'velocity': -0.000881195068359375, 'acceleration': -0.04677009582519531, 'q_mark': 0.0909, 'tax_call': 'WATCHING', 'svd_deviation': 0.002060146227864829, 'gravity_well': 0.9971163224527477, 'mesh_fold': 58.33338751276113, 'splash_impact': 0}"
2026-03-16 03:49:06.891848,A,ZEC-USD,232.95,0.3917,"{'ticker': 'ZEC-USD', 'short_tag': 'ZEC', 'spot': 232.95, 'robust_z': np.float64(0.4566068256760214), 'velocity': -0.5226929983850539, 'acceleration': 0.8530051059643284, 'q_mark': 0.3917, 'tax_call': 'WATCHING', 'svd_deviation': 0.008314188875694758, 'gravity_well': 0.9884979826321425, 'mesh_fold': 24.086373685836197, 'splash_impact': 0}"
2026-03-16 03:49:37.149239,A,BTC-USD,73531,0.0161,"{'ticker': 'BTC-USD', 'short_tag': 'BTC', 'spot': 73531, 'robust_z': np.float64(-0.10803561959817386), 'velocity': -29.9453125, 'acceleration': 100.85546875, 'q_mark': 0.0161, 'tax_call': 'WATCHING', 'svd_deviation': 0.0022176843804758233, 'gravity_well': 0.9968993641485753, 'mesh_fold': 41.73398533421972, 'splash_impact': 0}"
2026-03-16 03:49:37.369399,A,ETH-USD,2253.42,0.0162,"{'ticker': 'ETH-USD', 'short_tag': 'ETH', 'spot': 2253.42, 'robust_z': np.float64(0.1088171194938229), 'velocity': -0.74462890625, 'acceleration': 4.516845703125, 'q_mark': 0.0162, 'tax_call': 'WATCHING', 'svd_deviation': 0.003394833363223495, 'gravity_well': 0.9952944603168525, 'mesh_fold': 36.477389702360824, 'splash_impact': 0}"
2026-03-16 03:49:37.584595,A,SOL-USD,93.61,0.0217,"{'ticker': 'SOL-USD', 'short_tag': 'SOL', 'spot': 93.61, 'robust_z': np.float64(0.14599594897461224), 'velocity': -0.01316070556640625, 'acceleration': 0.001209259033203125, 'q_mark': 0.0217, 'tax_call': 'WATCHING', 'svd_deviation': 0.0033550072528782037, 'gravity_well': 0.995348085360152, 'mesh_fold': 33.69174375814865, 'splash_impact': 0}"
2026-03-16 03:49:37.863585,A,XRP-USD,1.48,0.0435,"{'ticker': 'XRP-USD', 'short_tag': 'XRP', 'spot': 1.48, 'robust_z': np.float64(0.2965099413708396), 'velocity': 0.0004887580871582031, 'acceleration': 0.0007699131965637207, 'q_mark': 0.0435, 'tax_call': 'WATCHING', 'svd_deviation': 0.0028493433406763732, 'gravity_well': 0.9960197366150093, 'mesh_fold': 41.99207893805664, 'splash_impact': 0}"
2026-03-16 03:49:38.360688,A,DOGE-USD,0.102242,0.0812,"{'ticker': 'DOGE-USD', 'short_tag': 'DOGE', 'spot': 0.102242, 'robust_z': np.float64(0.5649078533403167), 'velocity': 9.872019290924072e-05, 'acceleration': 8.177012205123901e-06, 'q_mark': 0.0812, 'tax_call': 'WATCHING', 'svd_deviation': 0.003129553745315243, 'gravity_well': 0.9956478158033192, 'mesh_fold': 47.4295390276154, 'splash_impact': 0}"
2026-03-16 03:49:38.730665,A,BNB-USD,678.4,0.033,"{'ticker': 'BNB-USD', 'short_tag': 'BNB', 'spot': 678.4, 'robust_z': np.float64(-0.2235556784400186), 'velocity': -0.0960693359375, 'acceleration': 0.52850341796875, 'q_mark': 0.033, 'tax_call': 'WATCHING', 'svd_deviation': 0.0021822568758906907, 'gravity_well': 0.9969573348330459, 'mesh_fold': 33.03579728188278, 'splash_impact': 0}"
2026-03-16 03:49:39.120566,A,ADA-USD,0.290062,0.0976,"{'ticker': 'ADA-USD', 'short_tag': 'ADA', 'spot': 0.290062, 'robust_z': np.float64(0.6847761165761553), 'velocity': -0.00016245245933532715, 'acceleration': 2.6270747184753418e-05, 'q_mark': 0.0976, 'tax_call': 'WATCHING', 'svd_deviation': 0.0035579007631602604, 'gravity_well': 0.9950711249859174, 'mesh_fold': 49.07198334612734, 'splash_impact': 0}"
2026-03-16 03:49:39.404735,A,LINK-USD,9.7,0.002,"{'ticker': 'LINK-USD', 'short_tag': 'LINK', 'spot': 9.7, 'robust_z': np.float64(-0.013234722159514243), 'velocity': -0.0022125244140625, 'acceleration': 0.011657238006591797, 'q_mark': 0.002, 'tax_call': 'WATCHING', 'svd_deviation': 0.003452942486098382, 'gravity_well': 0.995189968187126, 'mesh_fold': 39.15546038218109, 'splash_impact': 0}"
2026-03-16 03:49:39.694401,A,LTC-USD,57.51,0.0905,"{'ticker': 'LTC-USD', 'short_tag': 'LTC', 'spot': 57.51, 'robust_z': np.float64(0.6322876770882909), 'velocity': -0.004467010498046875, 'acceleration': -0.04856300354003906, 'q_mark': 0.0905, 'tax_call': 'WATCHING', 'svd_deviation': 0.0020604561741631193, 'gravity_well': 0.9971158560371803, 'mesh_fold': 58.312213186511, 'splash_impact': 0}"
2026-03-16 03:49:39.828712,A,ZEC-USD,232.95,0.3915,"{'ticker': 'ZEC-USD', 'short_tag': 'ZEC', 'spot': 232.95, 'robust_z': np.float64(0.45626946924617084), 'velocity': -0.5272188923331953, 'acceleration': 0.8507421589902577, 'q_mark': 0.3915, 'tax_call': 'WATCHING', 'svd_deviation': 0.008314325633354717, 'gravity_well': 0.9884978387086403, 'mesh_fold': 24.094179567556083, 'splash_impact': 0}"
2026-03-16 03:50:10.173491,A,BTC-USD,73531,0.0161,"{'ticker': 'BTC-USD', 'short_tag': 'BTC', 'spot': 73531, 'robust_z': np.float64(-0.10803561959817386), 'velocity': -29.9453125, 'acceleration': 100.85546875, 'q_mark': 0.0161, 'tax_call': 'WATCHING', 'svd_deviation': 0.0022176843804758233, 'gravity_well': 0.9968993641485753, 'mesh_fold': 41.73398533421972, 'splash_impact': 0}"
2026-03-16 03:50:10.583400,A,ETH-USD,2253.42,0.0162,"{'ticker': 'ETH-USD', 'short_tag': 'ETH', 'spot': 2253.42, 'robust_z': np.float64(0.1088171194938229), 'velocity': -0.74462890625, 'acceleration': 4.516845703125, 'q_mark': 0.0162, 'tax_call': 'WATCHING', 'svd_deviation': 0.003394833363223495, 'gravity_well': 0.9952944603168525, 'mesh_fold': 36.477389702360824, 'splash_impact': 0}"
2026-03-16 03:50:10.815720,A,SOL-USD,93.61,0.0217,"{'ticker': 'SOL-USD', 'short_tag': 'SOL', 'spot': 93.61, 'robust_z': np.float64(0.14599594897461224), 'velocity': -0.01316070556640625, 'acceleration': 0.001209259033203125, 'q_mark': 0.0217, 'tax_call': 'WATCHING', 'svd_deviation': 0.0033550072528782037, 'gravity_well': 0.995348085360152, 'mesh_fold': 33.69174375814865, 'splash_impact': 0}"
2026-03-16 03:50:11.209333,A,XRP-USD,1.48,0.0435,"{'ticker': 'XRP-USD', 'short_tag': 'XRP', 'spot': 1.48, 'robust_z': np.float64(0.2965099413708396), 'velocity': 0.0004887580871582031, 'acceleration': 0.0007699131965637207, 'q_mark': 0.0435, 'tax_call': 'WATCHING', 'svd_deviation': 0.0028493433406763732, 'gravity_well': 0.9960197366150093, 'mesh_fold': 41.99207893805664, 'splash_impact': 0}"
2026-03-16 03:50:11.464384,A,DOGE-USD,0.102242,0.0812,"{'ticker': 'DOGE-USD', 'short_tag': 'DOGE', 'spot': 0.102242, 'robust_z': np.float64(0.5649078533403167), 'velocity': 9.872019290924072e-05, 'acceleration': 8.177012205123901e-06, 'q_mark': 0.0812, 'tax_call': 'WATCHING', 'svd_deviation': 0.003129553745315243, 'gravity_well': 0.9956478158033192, 'mesh_fold': 47.4295390276154, 'splash_impact': 0}"
2026-03-16 03:50:11.747090,A,BNB-USD,678.4,0.033,"{'ticker': 'BNB-USD', 'short_tag': 'BNB', 'spot': 678.4, 'robust_z': np.float64(-0.2235556784400186), 'velocity': -0.0960693359375, 'acceleration': 0.52850341796875, 'q_mark': 0.033, 'tax_call': 'WATCHING', 'svd_deviation': 0.0021822568758906907, 'gravity_well': 0.9969573348330459, 'mesh_fold': 33.03579728188278, 'splash_impact': 0}"
2026-03-16 03:50:12.019216,A,ADA-USD,0.290062,0.0976,"{'ticker': 'ADA-USD', 'short_tag': 'ADA', 'spot': 0.290062, 'robust_z': np.float64(0.6847761165761553), 'velocity': -0.00016245245933532715, 'acceleration': 2.6270747184753418e-05, 'q_mark': 0.0976, 'tax_call': 'WATCHING', 'svd_deviation': 0.0035579007631602604, 'gravity_well': 0.9950711249859174, 'mesh_fold': 49.07198334612734, 'splash_impact': 0}"
2026-03-16 03:50:12.406173,A,LINK-USD,9.7,0.002,"{'ticker': 'LINK-USD', 'short_tag': 'LINK', 'spot': 9.7, 'robust_z': np.float64(-0.013234722159514243), 'velocity': -0.0022125244140625, 'acceleration': 0.011657238006591797, 'q_mark': 0.002, 'tax_call': 'WATCHING', 'svd_deviation': 0.003452942486098382, 'gravity_well': 0.995189968187126, 'mesh_fold': 39.15546038218109, 'splash_impact': 0}"
2026-03-16 03:50:12.623155,A,LTC-USD,57.51,0.0905,"{'ticker': 'LTC-USD', 'short_tag': 'LTC', 'spot': 57.51, 'robust_z': np.float64(0.6322876770882909), 'velocity': -0.004467010498046875, 'acceleration': -0.04856300354003906, 'q_mark': 0.0905, 'tax_call': 'WATCHING', 'svd_deviation': 0.0020604561741631193, 'gravity_well': 0.9971158560371803, 'mesh_fold': 58.312213186511, 'splash_impact': 0}"
2026-03-16 03:50:12.766621,A,ZEC-USD,232.95,0.3887,"{'ticker': 'ZEC-USD', 'short_tag': 'ZEC', 'spot': 232.95, 'robust_z': np.float64(0.45204044422693856), 'velocity': -0.5839544901979252, 'acceleration': 0.8223743600578928, 'q_mark': 0.3887, 'tax_call': 'WATCHING', 'svd_deviation': 0.008316118884082752, 'gravity_well': 0.9884959283287914, 'mesh_fold': 24.19251939892744, 'splash_impact': 0}"
2026-03-16 03:50:43.038050,A,BTC-USD,73531,0.0227,"{'ticker': 'BTC-USD', 'short_tag': 'BTC', 'spot': 73531, 'robust_z': np.float64(-0.1530234183178738), 'velocity': -81.390625, 'acceleration': 75.1328125, 'q_mark': 0.0227, 'tax_call': 'WATCHING', 'svd_deviation': 0.0022221967375895477, 'gravity_well': 0.9968946440343531, 'mesh_fold': 41.590563602752034, 'splash_impact': 0}"
2026-03-16 03:50:43.362799,A,ETH-USD,2253.42,0.0162,"{'ticker': 'ETH-USD', 'short_tag': 'ETH', 'spot': 2253.42, 'robust_z': np.float64(0.10871415585707803), 'velocity': -0.751953125, 'acceleration': 4.51318359375, 'q_mark': 0.0162, 'tax_call': 'WATCHING', 'svd_deviation': 0.0033948465638952837, 'gravity_well': 0.9952944512377999, 'mesh_fold': 36.47701564588706, 'splash_impact': 0}"
2026-03-16 03:50:43.640504,A,SOL-USD,93.61,0.0229,"{'ticker': 'SOL-USD', 'short_tag': 'SOL', 'spot': 93.61, 'robust_z': np.float64(0.15449095461107884), 'velocity': 0.00241851806640625, 'acceleration': 0.008998870849609375, 'q_mark': 0.0229, 'tax_call': 'WATCHING', 'svd_deviation': 0.0033546147024313406, 'gravity_well': 0.9953484903893142, 'mesh_fold': 33.70788745610307, 'splash_impact': 0}"
2026-03-16 03:50:43.854527,A,XRP-USD,1.48,0.0446,"{'ticker': 'XRP-USD', 'short_tag': 'XRP', 'spot': 1.48, 'robust_z': np.float64(0.30428522943293235), 'velocity': 0.0007728338241577148, 'acceleration': 0.0009119510650634766, 'q_mark': 0.0446, 'tax_call': 'WATCHING', 'svd_deviation': 0.002849334203231938, 'gravity_well': 0.9960196389738976, 'mesh_fold': 42.02234061493801, 'splash_impact': 0}"
2026-03-16 03:50:44.141888,A,DOGE-USD,0.102242,0.0813,"{'ticker': 'DOGE-USD', 'short_tag': 'DOGE', 'spot': 0.102242, 'robust_z': np.float64(0.5655073471415966), 'velocity': 0.0001009330153465271, 'acceleration': 9.28342342376709e-06, 'q_mark': 0.0813, 'tax_call': 'WATCHING', 'svd_deviation': 0.0031296004967804403, 'gravity_well': 0.9956477500410009, 'mesh_fold': 47.433769620166366, 'splash_impact': 0}"
2026-03-16 03:50:44.363267,A,BNB-USD,678.4,0.0318,"{'ticker': 'BNB-USD', 'short_tag': 'BNB', 'spot': 678.4, 'robust_z': np.float64(-0.21559376223514315), 'velocity': -0.0257568359375, 'acceleration': 0.56365966796875, 'q_mark': 0.0318, 'tax_call': 'WATCHING', 'svd_deviation': 0.00218222630886802, 'gravity_well': 0.9969571787587579, 'mesh_fold': 33.0496101255711, 'splash_impact': 0}"
2026-03-16 03:50:44.589681,A,ADA-USD,0.290062,0.0976,"{'ticker': 'ADA-USD', 'short_tag': 'ADA', 'spot': 0.290062, 'robust_z': np.float64(0.684352439399746), 'velocity': -0.00017461180686950684, 'acceleration': 2.0191073417663574e-05, 'q_mark': 0.0976, 'tax_call': 'WATCHING', 'svd_deviation': 0.0035581379065145143, 'gravity_well': 0.9950708843461739, 'mesh_fold': 49.063335129858075, 'splash_impact': 0}"
2026-03-16 03:50:45.078048,A,LINK-USD,9.7,0.0013,"{'ticker': 'LINK-USD', 'short_tag': 'LINK', 'spot': 9.7, 'robust_z': np.float64(-0.008809553116964797), 'velocity': -0.0009708404541015625, 'acceleration': 0.012278079986572266, 'q_mark': 0.0013, 'tax_call': 'WATCHING', 'svd_deviation': 0.0034526328512220527, 'gravity_well': 0.9951902078784639, 'mesh_fold': 39.17328098285124, 'splash_impact': 0}"
2026-03-16 03:50:45.338236,A,LTC-USD,57.51,0.0916,"{'ticker': 'LTC-USD', 'short_tag': 'LTC', 'spot': 57.51, 'robust_z': np.float64(0.6406191055994678), 'velocity': 0.004352569580078125, 'acceleration': -0.04415321350097656, 'q_mark': 0.0916, 'tax_call': 'WATCHING', 'svd_deviation': 0.002059757478023652, 'gravity_well': 0.9971169162142719, 'mesh_fold': 58.36433338258096, 'splash_impact': 0}"
2026-03-16 03:50:45.477019,A,ZEC-USD,232.95,0.386,"{'ticker': 'ZEC-USD', 'short_tag': 'ZEC', 'spot': 232.95, 'robust_z': np.float64(0.4480574938206635), 'velocity': -0.6373888093466462, 'acceleration': 0.7956572004835323, 'q_mark': 0.386, 'tax_call': 'WATCHING', 'svd_deviation': 0.008317941347192733, 'gravity_well': 0.9884939493697571, 'mesh_fold': 24.285968672731396, 'splash_impact': 0}"
2026-03-16 03:51:15.856577,A,BTC-USD,73531,0.0227,"{'ticker': 'BTC-USD', 'short_tag': 'BTC', 'spot': 73531, 'robust_z': np.float64(-0.1530234183178738), 'velocity': -81.390625, 'acceleration': 75.1328125, 'q_mark': 0.0227, 'tax_call': 'WATCHING', 'svd_deviation': 0.0022221967375895477, 'gravity_well': 0.9968946440343531, 'mesh_fold': 41.590563602752034, 'splash_impact': 0}"
2026-03-16 03:51:16.123563,A,ETH-USD,2253.42,0.0162,"{'ticker': 'ETH-USD', 'short_tag': 'ETH', 'spot': 2253.42, 'robust_z': np.float64(0.10871415585707803), 'velocity': -0.751953125, 'acceleration': 4.51318359375, 'q_mark': 0.0162, 'tax_call': 'WATCHING', 'svd_deviation': 0.0033948465638952837, 'gravity_well': 0.9952944512377999, 'mesh_fold': 36.47701564588706, 'splash_impact': 0}"
2026-03-16 03:51:16.482192,A,SOL-USD,93.61,0.0229,"{'ticker': 'SOL-USD', 'short_tag': 'SOL', 'spot': 93.61, 'robust_z': np.float64(0.15449095461107884), 'velocity': 0.00241851806640625, 'acceleration': 0.008998870849609375, 'q_mark': 0.0229, 'tax_call': 'WATCHING', 'svd_deviation': 0.0033546147024313406, 'gravity_well': 0.9953484903893142, 'mesh_fold': 33.70788745610307, 'splash_impact': 0}"
2026-03-16 03:51:16.822313,A,XRP-USD,1.48,0.0446,"{'ticker': 'XRP-USD', 'short_tag': 'XRP', 'spot': 1.48, 'robust_z': np.float64(0.30428522943293235), 'velocity': 0.0007728338241577148, 'acceleration': 0.0009119510650634766, 'q_mark': 0.0446, 'tax_call': 'WATCHING', 'svd_deviation': 0.002849334203231938, 'gravity_well': 0.9960196389738976, 'mesh_fold': 42.02234061493801, 'splash_impact': 0}"
2026-03-16 03:51:17.100848,A,DOGE-USD,0.102242,0.0813,"{'ticker': 'DOGE-USD', 'short_tag': 'DOGE', 'spot': 0.102242, 'robust_z': np.float64(0.5655073471415966), 'velocity': 0.0001009330153465271, 'acceleration': 9.28342342376709e-06, 'q_mark': 0.0813, 'tax_call': 'WATCHING', 'svd_deviation': 0.0031296004967804403, 'gravity_well': 0.9956477500410009, 'mesh_fold': 47.433769620166366, 'splash_impact': 0}"
2026-03-16 03:51:17.341939,A,BNB-USD,678.4,0.0318,"{'ticker': 'BNB-USD', 'short_tag': 'BNB', 'spot': 678.4, 'robust_z': np.float64(-0.21559376223514315), 'velocity': -0.0257568359375, 'acceleration': 0.56365966796875, 'q_mark': 0.0318, 'tax_call': 'WATCHING', 'svd_deviation': 0.00218222630886802, 'gravity_well': 0.9969571787587579, 'mesh_fold': 33.0496101255711, 'splash_impact': 0}"
2026-03-16 03:51:17.597705,A,ADA-USD,0.290062,0.0976,"{'ticker': 'ADA-USD', 'short_tag': 'ADA', 'spot': 0.290062, 'robust_z': np.float64(0.684352439399746), 'velocity': -0.00017461180686950684, 'acceleration': 2.0191073417663574e-05, 'q_mark': 0.0976, 'tax_call': 'WATCHING', 'svd_deviation': 0.0035581379065145143, 'gravity_well': 0.9950708843461739, 'mesh_fold': 49.063335129858075, 'splash_impact': 0}"
2026-03-16 03:51:17.858835,A,LINK-USD,9.7,0.0013,"{'ticker': 'LINK-USD', 'short_tag': 'LINK', 'spot': 9.7, 'robust_z': np.float64(-0.008809553116964797), 'velocity': -0.0009708404541015625, 'acceleration': 0.012278079986572266, 'q_mark': 0.0013, 'tax_call': 'WATCHING', 'svd_deviation': 0.0034526328512220527, 'gravity_well': 0.9951902078784639, 'mesh_fold': 39.17328098285124, 'splash_impact': 0}"
2026-03-16 03:51:18.104184,A,LTC-USD,57.51,0.0916,"{'ticker': 'LTC-USD', 'short_tag': 'LTC', 'spot': 57.51, 'robust_z': np.float64(0.6406191055994678), 'velocity': 0.004352569580078125, 'acceleration': -0.04415321350097656, 'q_mark': 0.0916, 'tax_call': 'WATCHING', 'svd_deviation': 0.002059757478023652, 'gravity_well': 0.9971169162142719, 'mesh_fold': 58.36433338258096, 'splash_impact': 0}"
2026-03-16 03:51:18.246841,A,ZEC-USD,232.95,0.3854,"{'ticker': 'ZEC-USD', 'short_tag': 'ZEC', 'spot': 232.95, 'robust_z': np.float64(0.4471666168690292), 'velocity': -0.6493406034942382, 'acceleration': 0.7896813034097363, 'q_mark': 0.3854, 'tax_call': 'WATCHING', 'svd_deviation': 0.008318366703660875, 'gravity_well': 0.9884934828871119, 'mesh_fold': 24.30698205292889, 'splash_impact': 0}"
